Date Local,CountryCode,City,Site Num,SO2,NO2,CO,O3
03/03/2005,5.0,New York,83.0,9.833333,21.958333,0.466667,0.025167
03/03/2005,5.0,New York,83.0,9.8125,21.958333,0.454167,0.025167
03/03/2005,5.0,New York,83.0,9.8125,21.958333,0.466667,0.025167
04/03/2005,5.0,New York,83.0,13.75,32.041667,0.530435,0.016208
04/03/2005,5.0,New York,83.0,13.75,32.041667,0.495833,0.016208
04/03/2005,5.0,New York,83.0,13.7125,32.041667,0.530435,0.016208
04/03/2005,5.0,New York,83.0,13.7125,32.041667,0.495833,0.016208
05/03/2005,5.0,New York,83.0,17.083333,34.541667,0.554167,0.022583
05/03/2005,5.0,New York,83.0,17.083333,34.541667,0.5625,0.022583
05/03/2005,5.0,New York,83.0,17.0375,34.541667,0.554167,0.022583
05/03/2005,5.0,New York,83.0,17.0375,34.541667,0.5625,0.022583
06/03/2005,5.0,New York,83.0,16.666667,37.291667,0.5875,0.019167
06/03/2005,5.0,New York,83.0,16.666667,37.291667,0.5875,0.019167
06/03/2005,5.0,New York,83.0,16.6375,37.291667,0.5875,0.019167
06/03/2005,5.0,New York,83.0,16.6375,37.291667,0.5875,0.019167
07/03/2005,5.0,New York,83.0,14.136364,46.583333,0.804167,0.007583
07/03/2005,5.0,New York,83.0,14.136364,46.583333,0.791667,0.007583
07/03/2005,5.0,New York,83.0,13.871429,46.583333,0.804167,0.007583
07/03/2005,5.0,New York,83.0,13.871429,46.583333,0.791667,0.007583
08/03/2005,5.0,New York,83.0,10.5,35.208333,0.679167,0.020333
08/03/2005,5.0,New York,83.0,10.5,35.208333,0.741667,0.020333
08/03/2005,5.0,New York,83.0,10475.0,35.208333,0.679167,0.020333
08/03/2005,5.0,New York,83.0,10475.0,35.208333,0.741667,0.020333
09/03/2005,5.0,New York,83.0,9.916667,24.458333,0.5125,0.023208
09/03/2005,5.0,New York,83.0,9.916667,24.458333,0.495833,0.023208
09/03/2005,5.0,New York,83.0,9.8875,24.458333,0.5125,0.023208
09/03/2005,5.0,New York,83.0,9.8875,24.458333,0.495833,0.023208
10/03/2005,5.0,New York,83.0,14.5,33625.0,0.558333,0.0165
10/03/2005,5.0,New York,83.0,14.5,33625.0,0.554167,0.0165
10/03/2005,5.0,New York,83.0,14475.0,33625.0,0.558333,0.0165
10/03/2005,5.0,New York,83.0,14475.0,33625.0,0.554167,0.0165
11/03/2005,5.0,New York,83.0,11.666667,30.208333,0.586957,0.012208
11/03/2005,5.0,New York,83.0,11.666667,30.208333,0.579167,0.012208
11/03/2005,5.0,New York,83.0,11.65,30.208333,0.586957,0.012208
11/03/2005,5.0,New York,83.0,11.65,30.208333,0.579167,0.012208
12/03/2005,5.0,New York,83.0,15.041667,31.458333,675.0,0.014167
12/03/2005,5.0,New York,83.0,15.041667,31.458333,0.654167,0.014167
12/03/2005,5.0,New York,83.0,15.0,31.458333,675.0,0.014167
12/03/2005,5.0,New York,83.0,15.0,31.458333,0.654167,0.014167
13/03/2005,5.0,New York,83.0,14.291667,30.208333,0.570833,0.023583
13/03/2005,5.0,New York,83.0,14.291667,30.208333,0.608333,0.023583
13/03/2005,5.0,New York,83.0,14.2625,30.208333,0.570833,0.023583
13/03/2005,5.0,New York,83.0,14.2625,30.208333,0.608333,0.023583
14/03/2005,5.0,New York,83.0,10.666667,24.666667,525.0,0.027833
14/03/2005,5.0,New York,83.0,10.666667,24.666667,0.520833,0.027833
14/03/2005,5.0,New York,83.0,10.6375,24.666667,525.0,0.027833
14/03/2005,5.0,New York,83.0,10.6375,24.666667,0.520833,0.027833
15/03/2005,5.0,New York,83.0,11.043478,25.583333,0.545833,0.031042
15/03/2005,5.0,New York,83.0,11.043478,25.583333,0.558333,0.031042
15/03/2005,5.0,New York,83.0,11.285714,25.583333,0.545833,0.031042
15/03/2005,5.0,New York,83.0,11.285714,25.583333,0.558333,0.031042
16/03/2005,5.0,New York,83.0,11.833333,28375.0,0.570833,0.029583
16/03/2005,5.0,New York,83.0,11.833333,28375.0,0.570833,0.029583
16/03/2005,5.0,New York,83.0,11.8,28375.0,0.570833,0.029583
16/03/2005,5.0,New York,83.0,11.8,28375.0,0.570833,0.029583
17/03/2005,5.0,New York,83.0,15.833333,43.166667,0.754167,0.0105
17/03/2005,5.0,New York,83.0,15.833333,43.166667,0.670833,0.0105
17/03/2005,5.0,New York,83.0,15.8,43.166667,0.754167,0.0105
17/03/2005,5.0,New York,83.0,15.8,43.166667,0.670833,0.0105
18/03/2005,5.0,New York,83.0,13.25,42.142857,0.686957,0.025167
18/03/2005,5.0,New York,83.0,13.25,42.142857,0.7625,0.025167
18/03/2005,5.0,New York,83.0,13225.0,42.142857,0.686957,0.025167
18/03/2005,5.0,New York,83.0,13225.0,42.142857,0.7625,0.025167
19/03/2005,5.0,New York,83.0,11.25,38.333333,0.7125,0.016708
19/03/2005,5.0,New York,83.0,11.25,38.333333,0.695833,0.016708
19/03/2005,5.0,New York,83.0,11225.0,38.333333,0.7125,0.016708
19/03/2005,5.0,New York,83.0,11225.0,38.333333,0.695833,0.016708
20/03/2005,5.0,New York,83.0,12.708333,50.75,1.020833,0.004542
20/03/2005,5.0,New York,83.0,12.708333,50.75,1.0125,0.004542
20/03/2005,5.0,New York,83.0,12675.0,50.75,1.020833,0.004542
20/03/2005,5.0,New York,83.0,12675.0,50.75,1.0125,0.004542
21/03/2005,5.0,New York,83.0,13.521739,39.166667,0.829167,0.00975
21/03/2005,5.0,New York,83.0,13.521739,39.166667,0.883333,0.00975
21/03/2005,5.0,New York,83.0,13.328571,39.166667,0.829167,0.00975
21/03/2005,5.0,New York,83.0,13.328571,39.166667,0.883333,0.00975
22/03/2005,5.0,New York,83.0,11.291667,36.958333,0.75,0.015417
22/03/2005,5.0,New York,83.0,11.291667,36.958333,0.7,0.015417
22/03/2005,5.0,New York,83.0,11.25,36.958333,0.75,0.015417
22/03/2005,5.0,New York,83.0,11.25,36.958333,0.7,0.015417
23/03/2005,5.0,New York,83.0,12.291667,36.75,0.791667,0.020125
23/03/2005,5.0,New York,83.0,12.291667,36.75,0.858333,0.020125
23/03/2005,5.0,New York,83.0,12.2625,36.75,0.791667,0.020125
23/03/2005,5.0,New York,83.0,12.2625,36.75,0.858333,0.020125
24/03/2005,5.0,New York,83.0,12375.0,33.833333,0.720833,15.0
24/03/2005,5.0,New York,83.0,12375.0,33.833333,0.683333,15.0
24/03/2005,5.0,New York,83.0,12.3375,33.833333,0.720833,15.0
24/03/2005,5.0,New York,83.0,12.3375,33.833333,0.683333,15.0
25/03/2005,5.0,New York,83.0,15.333333,42.318182,0.731818,0.013542
25/03/2005,5.0,New York,83.0,15.333333,42.318182,0.758333,0.013542
25/03/2005,5.0,New York,83.0,15.2875,42.318182,0.731818,0.013542
25/03/2005,5.0,New York,83.0,15.2875,42.318182,0.758333,0.013542
26/03/2005,5.0,New York,83.0,9.416667,31.5,0.633333,0.022125
26/03/2005,5.0,New York,83.0,9.416667,31.5,0.645833,0.022125
26/03/2005,5.0,New York,83.0,9375.0,31.5,0.633333,0.022125
26/03/2005,5.0,New York,83.0,9375.0,31.5,0.645833,0.022125
27/03/2005,5.0,New York,83.0,8.25,23.458333,0.608333,0.0285
27/03/2005,5.0,New York,83.0,8.25,23.458333,625.0,0.0285
27/03/2005,5.0,New York,83.0,8225.0,23.458333,0.608333,0.0285
27/03/2005,5.0,New York,83.0,8225.0,23.458333,625.0,0.0285
28/03/2005,5.0,New York,83.0,5125.0,27375.0,0.691667,0.015667
28/03/2005,5.0,New York,83.0,5125.0,27375.0,675.0,0.015667
28/03/2005,5.0,New York,83.0,5.1,27375.0,0.691667,0.015667
28/03/2005,5.0,New York,83.0,5.1,27375.0,675.0,0.015667
29/03/2005,5.0,New York,83.0,7.083333,23.708333,675.0,0.02575
29/03/2005,5.0,New York,83.0,7.083333,23.708333,0.704167,0.02575
29/03/2005,5.0,New York,83.0,7.0375,23.708333,675.0,0.02575
29/03/2005,5.0,New York,83.0,7.0375,23.708333,0.704167,0.02575
30/03/2005,5.0,New York,83.0,8.086957,35.352941,0.679167,0.023583
30/03/2005,5.0,New York,83.0,8.086957,35.352941,0.679167,0.023583
30/03/2005,5.0,New York,83.0,8.257143,35.352941,0.679167,0.023583
30/03/2005,5.0,New York,83.0,8.257143,35.352941,0.679167,0.023583
31/03/2005,5.0,New York,83.0,8.333333,28.958333,0.683333,0.022667
31/03/2005,5.0,New York,83.0,8.333333,28.958333,0.6875,0.022667
31/03/2005,5.0,New York,83.0,8.3,28.958333,0.683333,0.022667
31/03/2005,5.0,New York,83.0,8.3,28.958333,0.6875,0.022667
01/04/2005,5.0,New York,83.0,7125.0,31.916667,0.627273,0.015458
01/04/2005,5.0,New York,83.0,7125.0,31.916667,0.645833,0.015458
01/04/2005,5.0,New York,83.0,7.0875,31.916667,0.627273,0.015458
01/04/2005,5.0,New York,83.0,7.0875,31.916667,0.645833,0.015458
02/04/2005,5.0,New York,83.0,3.166667,12375.0,0.35,0.036083
02/04/2005,5.0,New York,83.0,3.166667,12375.0,375.0,0.036083
02/04/2005,5.0,New York,83.0,3.15,12375.0,0.35,0.036083
02/04/2005,5.0,New York,83.0,3.15,12375.0,375.0,0.036083
03/04/2005,5.0,New York,83.0,7.708333,20.833333,0.404167,0.016583
03/04/2005,5.0,New York,83.0,7.708333,20.833333,0.395833,0.016583
03/04/2005,5.0,New York,83.0,7.6625,20.833333,0.404167,0.016583
03/04/2005,5.0,New York,83.0,7.6625,20.833333,0.395833,0.016583
04/04/2005,5.0,New York,83.0,8.130435,23.434783,0.379167,0.02525
04/04/2005,5.0,New York,83.0,8.130435,23.434783,0.4,0.02525
04/04/2005,5.0,New York,83.0,8.171429,23.434783,0.379167,0.02525
04/04/2005,5.0,New York,83.0,8.171429,23.434783,0.4,0.02525
05/04/2005,5.0,New York,83.0,9.583333,32.833333,0.495833,0.019375
05/04/2005,5.0,New York,83.0,9.583333,32.833333,425.0,0.019375
05/04/2005,5.0,New York,83.0,9.5625,32.833333,0.495833,0.019375
05/04/2005,5.0,New York,83.0,9.5625,32.833333,425.0,0.019375
06/04/2005,5.0,New York,83.0,18.666667,59.416667,0.9,0.005875
06/04/2005,5.0,New York,83.0,18.666667,59.416667,0.929167,0.005875
06/04/2005,5.0,New York,83.0,18625.0,59.416667,0.9,0.005875
06/04/2005,5.0,New York,83.0,18625.0,59.416667,0.929167,0.005875
07/04/2005,5.0,New York,83.0,8.791667,42.208333,0.658333,0.018583
07/04/2005,5.0,New York,83.0,8.791667,42.208333,0.7,0.018583
07/04/2005,5.0,New York,83.0,8.75,42.208333,0.658333,0.018583
07/04/2005,5.0,New York,83.0,8.75,42.208333,0.7,0.018583
08/04/2005,5.0,New York,83.0,5.291667,26.458333,0.508696,0.015167
08/04/2005,5.0,New York,83.0,5.291667,26.458333,0.495833,0.015167
08/04/2005,5.0,New York,83.0,5.2625,26.458333,0.508696,0.015167
08/04/2005,5.0,New York,83.0,5.2625,26.458333,0.495833,0.015167
09/04/2005,5.0,New York,83.0,5.041667,21.25,0.441667,0.028292
09/04/2005,5.0,New York,83.0,5.041667,21.25,0.4875,0.028292
09/04/2005,5.0,New York,83.0,5025.0,21.25,0.441667,0.028292
09/04/2005,5.0,New York,83.0,5025.0,21.25,0.4875,0.028292
10/04/2005,5.0,New York,83.0,13.333333,42.291667,0.683333,0.023458
10/04/2005,5.0,New York,83.0,13.333333,42.291667,0.558333,0.023458
10/04/2005,5.0,New York,83.0,13.2875,42.291667,0.683333,0.023458
10/04/2005,5.0,New York,83.0,13.2875,42.291667,0.558333,0.023458
11/04/2005,5.0,New York,83.0,5.434783,23.909091,425.0,0.030667
11/04/2005,5.0,New York,83.0,5.434783,23.909091,0.558333,0.030667
11/04/2005,5.0,New York,83.0,5.6,23.909091,425.0,0.030667
11/04/2005,5.0,New York,83.0,5.6,23.909091,0.558333,0.030667
12/04/2005,5.0,New York,83.0,7625.0,24.833333,0.516667,0.020917
12/04/2005,5.0,New York,83.0,7625.0,24.833333,0.454167,0.020917
12/04/2005,5.0,New York,83.0,7.5875,24.833333,0.516667,0.020917
12/04/2005,5.0,New York,83.0,7.5875,24.833333,0.454167,0.020917
13/04/2005,5.0,New York,83.0,7.208333,29.166667,0.533333,0.018042
13/04/2005,5.0,New York,83.0,7.208333,29.166667,0.5875,0.018042
13/04/2005,5.0,New York,83.0,7175.0,29.166667,0.533333,0.018042
13/04/2005,5.0,New York,83.0,7175.0,29.166667,0.5875,0.018042
14/04/2005,5.0,New York,83.0,7.75,24.25,0.4875,0.031125
14/04/2005,5.0,New York,83.0,7.75,24.25,0.5375,0.031125
14/04/2005,5.0,New York,83.0,7725.0,24.25,0.4875,0.031125
14/04/2005,5.0,New York,83.0,7725.0,24.25,0.5375,0.031125
15/04/2005,5.0,New York,83.0,6.0,17.833333,0.43913,0.028542
15/04/2005,5.0,New York,83.0,6.0,17.833333,0.4125,0.028542
15/04/2005,5.0,New York,83.0,5975.0,17.833333,0.43913,0.028542
15/04/2005,5.0,New York,83.0,5975.0,17.833333,0.4125,0.028542
16/04/2005,5.0,New York,83.0,8.208333,27.458333,0.45,0.023833
16/04/2005,5.0,New York,83.0,8.208333,27.458333,0.458333,0.023833
16/04/2005,5.0,New York,83.0,8.1875,27.458333,0.45,0.023833
16/04/2005,5.0,New York,83.0,8.1875,27.458333,0.458333,0.023833
17/04/2005,5.0,New York,83.0,13.791667,44.291667,0.733333,0.022458
17/04/2005,5.0,New York,83.0,13.791667,44.291667,0.579167,0.022458
17/04/2005,5.0,New York,83.0,13.75,44.291667,0.733333,0.022458
17/04/2005,5.0,New York,83.0,13.75,44.291667,0.579167,0.022458
18/04/2005,5.0,New York,83.0,10.291667,37.208333,0.583333,0.035833
18/04/2005,5.0,New York,83.0,10.291667,37.208333,0.7125,0.035833
18/04/2005,5.0,New York,83.0,10.25,37.208333,0.583333,0.035833
18/04/2005,5.0,New York,83.0,10.25,37.208333,0.7125,0.035833
19/04/2005,5.0,New York,83.0,13.5,56.708333,0.854167,0.018083
19/04/2005,5.0,New York,83.0,13.5,56.708333,0.779167,0.018083
19/04/2005,5.0,New York,83.0,13.45,56.708333,0.854167,0.018083
19/04/2005,5.0,New York,83.0,13.45,56.708333,0.779167,0.018083
20/04/2005,5.0,New York,83.0,13.0,46.173913,0.766667,0.039792
20/04/2005,5.0,New York,83.0,13.0,46.173913,0.85,0.039792
20/04/2005,5.0,New York,83.0,12975.0,46.173913,0.766667,0.039792
20/04/2005,5.0,New York,83.0,12975.0,46.173913,0.85,0.039792
21/04/2005,5.0,New York,83.0,4.521739,20.666667,0.526087,0.022708
21/04/2005,5.0,New York,83.0,4.521739,20.666667,0.529167,0.022708
21/04/2005,5.0,New York,83.0,4.585714,20.666667,0.526087,0.022708
21/04/2005,5.0,New York,83.0,4.585714,20.666667,0.529167,0.022708
22/04/2005,5.0,New York,83.0,4.708333,25.916667,0.5875,0.027625
22/04/2005,5.0,New York,83.0,4.708333,25.916667,0.629167,0.027625
22/04/2005,5.0,New York,83.0,4.6875,25.916667,0.5875,0.027625
22/04/2005,5.0,New York,83.0,4.6875,25.916667,0.629167,0.027625
23/04/2005,5.0,New York,83.0,2.916667,16.041667,0.533333,0.032833
23/04/2005,5.0,New York,83.0,2.916667,16.041667,0.545833,0.032833
23/04/2005,5.0,New York,83.0,2.8875,16.041667,0.533333,0.032833
23/04/2005,5.0,New York,83.0,2.8875,16.041667,0.545833,0.032833
24/04/2005,5.0,New York,83.0,6.208333,18125.0,0.529167,0.021167
24/04/2005,5.0,New York,83.0,6.208333,18125.0,525.0,0.021167
24/04/2005,5.0,New York,83.0,6175.0,18125.0,0.529167,0.021167
24/04/2005,5.0,New York,83.0,6175.0,18125.0,525.0,0.021167
25/04/2005,5.0,New York,83.0,8.5,23.619048,0.5125,14.0
25/04/2005,5.0,New York,83.0,8.5,23.619048,0.5125,14.0
25/04/2005,5.0,New York,83.0,8475.0,23.619048,0.5125,14.0
25/04/2005,5.0,New York,83.0,8475.0,23.619048,0.5125,14.0
26/04/2005,5.0,New York,83.0,9.291667,31.333333,0.633333,0.032167
26/04/2005,5.0,New York,83.0,9.291667,31.333333,0.65,0.032167
26/04/2005,5.0,New York,83.0,9.25,31.333333,0.633333,0.032167
26/04/2005,5.0,New York,83.0,9.25,31.333333,0.65,0.032167
27/04/2005,5.0,New York,83.0,5.043478,32.75,0.686957,0.018708
27/04/2005,5.0,New York,83.0,5.043478,32.75,0.641667,0.018708
27/04/2005,5.0,New York,83.0,4.957143,32.75,0.686957,0.018708
